 rainfall runoff and pot evp data
 1984    7   24      .330      .675     1.806
 1984    7   25      .460      .580     1.806
 1984    7   26     4.580      .766     1.806
 1984    7   27    58.750     2.538     1.806
 1984    7   28    26.290     2.322     1.806
 1984    7   29      .000     1.579     1.806
 1984    7   30      .000     2.273     1.806
 1984    7   31      .000     2.063     1.806
 1984    8    1      .000      .752     2.290
 1984    8    2      .000      .752     2.290
 1984    8    3      .000      .752     2.290
 1984    8    4      .000      .752     2.290
 1984    8    5      .000      .752     2.290
 1984    8    6      .820      .672     2.290
 1984    8    7      .010      .266     2.290
 1984    8    8      .000      .335     2.290
 1984    8    9      .000      .322     2.290
 1984    8   10      .000      .752     2.290
 1984    8   11      .010      .752     2.290
 1984    8   12      .000      .752     2.290
 1984    8   13      .000      .752     2.290
 1984    8   14      .000      .752     2.290
 1984    8   15      .000      .752     2.290
 1984    8   16      .000      .752     2.290
 1984    8   17      .000      .752     2.290
 1984    8   18      .000      .712     2.290
 1984    8   19      .000      .667     2.290
 1984    8   20      .000      .606     2.290
 1984    8   21      .000      .606     2.290
 1984    8   22      .000      .606     2.290
 1984    8   23      .000      .606     2.290
 1984    8   24      .000      .606     2.290
 1984    8   25      .000      .567     2.290
 1984    8   26      .000      .516     2.290
 1984    8   27      .000      .516     2.290
 1984    8   28      .000      .516     2.290
 1984    8   29      .000      .516     2.290
 1984    8   30      .000      .516     2.290
 1984    8   31      .000      .516     2.290
 1984    9    1      .000      .655     3.333
 1984    9    2      .150      .607     3.333
 1984    9    3      .000      .575     3.333
 1984    9    4      .000      .543     3.333
 1984    9    5    21.940      .782     3.333
 1984    9    6      .000      .625     3.333
 1984    9    7      .000      .526     3.333
 1984    9    8      .000      .519     3.333
 1984    9    9      .250      .494     3.333
 1984    9   10      .000      .476     3.333
 1984    9   11     3.010      .469     3.333
 1984    9   12      .000      .461     3.333
 1984    9   13      .000      .469     3.333
 1984    9   14     4.030      .574     3.333
 1984    9   15     5.240      .824     3.333
 1984    9   16      .000      .578     3.333
 1984    9   17      .450      .505     3.333
 1984    9   18     8.480      .743     3.333
 1984    9   19      .000      .519     3.333
 1984    9   20      .000      .445     3.333
 1984    9   21      .000      .419     3.333
 1984    9   22      .000      .409     3.333
 1984    9   23      .490      .403     3.333
 1984    9   24      .000      .395     3.333
 1984    9   25      .000      .396     3.333
 1984    9   26      .000      .396     3.333
 1984    9   27      .000      .409     3.333
 1984    9   28      .000      .428     3.333
 1984    9   29      .000      .437     3.333
 1984    9   30      .000      .439     3.333
 1984   10    1      .000      .487     4.355
 1984   10    2      .000      .509     4.355
 1984   10    3      .610      .486     4.355
 1984   10    4      .290      .477     4.355
 1984   10    5      .100     1.175     4.355
 1984   10    6    42.630     2.591     4.355
 1984   10    7     3.580     1.594     4.355
 1984   10    8      .000     1.107     4.355
 1984   10    9      .000      .918     4.355
 1984   10   10      .000      .782     4.355
 1984   10   11      .000      .716     4.355
 1984   10   12      .750      .677     4.355
 1984   10   13      .000      .611     4.355
 1984   10   14      .000      .600     4.355
 1984   10   15      .410      .570     4.355
 1984   10   16      .000      .528     4.355
 1984   10   17      .010      .006     4.355
 1984   10   18      .000      .018     4.355
 1984   10   19    11.690      .459     4.355
 1984   10   20    13.350      .868     4.355
 1984   10   21     3.970      .483     4.355
 1984   10   22     5.310      .700     4.355
 1984   10   23     7.170      .699     4.355
 1984   10   24      .030      .601     4.355
 1984   10   25      .000      .642     4.355
